ID,Age,Employment,Education,Marital,Occupation,Income,Gender,Deductions,Hours,IGNORE_Accounts,RISK_Adjustment,TARGET_Adjusted,Time,Amount,Class
2254279,20,PSLocal,HSgrad,Absent,Cleaner,171960.33,Male,0,40,UnitedStates,0,0,77182,1,1
2288670,30,Private,College,Divorced,Transport,107142.62,Male,0,40,UnitedStates,0,0,77202,1,1
2293213,47,PSState,HSgrad,Married,Clerical,146328.63,Female,0,40,UnitedStates,15692,1,77627,106.9,1
2298185,18,NA,College,Absent,NA,258160.48,Male,0,16,UnitedStates,0,0,78725,60,1
2298621,41,Private,College,Divorced,Clerical,59474.99,Female,0,55,UnitedStates,0,0,79540,0.2,1
2300606,26,PSLocal,Bachelor,Absent,Clerical,64037.85,Male,0,42,UnitedStates,0,0,81372,7.57,1
2305277,45,Consultant,Bachelor,Married,Transport,24800.44,Male,0,40,UnitedStates,0,1,82289,1,1
2314294,39,Private,Master,Absent,Executive,75918.15,Male,0,50,UnitedStates,0,1,83934,1,1
2323070,55,Private,College,Married,Professional,35359,Male,0,40,UnitedStates,0,0,84204,0,1
2326052,46,Private,HSgrad,Divorced,Professional,126466.42,Female,0,40,UnitedStates,0,0,84204,0,1
2336844,27,Private,Yr9,Married,Protective,27989.97,Male,0,40,Guatemala,0,0,84204,512.25,1
2345121,51,Private,College,Absent,Executive,75170.57,Female,0,12,UnitedStates,0,0,84204,512.25,1
2350330,25,PSLocal,HSgrad,Absent,Farming,179015.01,Male,1146,16,UnitedStates,0,0,84694,12.31,1
2350883,37,PSFederal,College,Married,Machinist,21520.56,Male,0,40,UnitedStates,0,0,84789,354.33,1
2361729,44,Private,College,Unmarried,Executive,80553.73,Male,1320,45,England,0,0,85181,2,1
2361855,27,Private,Associate,Married,Clerical,199104.55,Female,0,25,UnitedStates,0,0,85285,0,1
2364781,63,Private,HSgrad,Widowed,Service,155241.01,Female,0,40,UnitedStates,0,0,85285,0,1
2369739,21,Private,Vocational,Absent,Machinist,39249.37,Male,0,30,UnitedStates,0,0,85285,252.92,1
2371361,41,PSLocal,Associate,Married,Support,27621.04,Male,0,40,UnitedStates,1457,1,85285,252.92,1
2371954,38,Private,Vocational,Married,Machinist,55660.1,Male,0,40,UnitedStates,2500,1,85573,1,1
2382668,44,Consultant,College,Divorced,Farming,192599.61,Male,0,40,UnitedStates,0,0,85576,240.77,1
2383312,22,NA,College,Absent,NA,92014.13,Male,0,40,UnitedStates,0,0,85864,1,1
2387868,52,Private,HSgrad,Married,Repair,38175.16,Male,0,50,UnitedStates,2505,1,85867,310.42,1
2392506,51,PSLocal,Yr9,Married,Transport,50305.81,Male,0,40,UnitedStates,0,0,86376,323.77,1
2394361,67,PSState,Doctorate,Married,Professional,15898.03,Male,0,12,NA,0,0,87202,451.27,1
2403809,58,Private,Vocational,Married,Executive,49228.83,Male,0,40,Germany,0,1,87883,829.41,1
2405630,52,SelfEmp,Bachelor,Married,Sales,41019.67,Male,0,55,UnitedStates,0,0,88672,1.18,1
2411282,42,Private,Doctorate,Absent,Professional,105677.14,Male,0,36,UnitedStates,10302,1,88737,9.21,1
2413489,41,Private,Master,Married,Professional,39795.37,Male,0,50,UnitedStates,15024,1,90676,6.99,1
2415457,21,NA,College,Absent,NA,150958.41,Male,0,30,UnitedStates,0,0,91075,38.76,1
2416521,53,PSState,Yr10,Married,Transport,14646.62,Male,0,40,UnitedStates,10379,1,91407,52.69,1
2424026,40,Private,College,Married,Professional,385067.54,Female,0,40,UnitedStates,0,0,91502,1,1
2426379,41,Private,Bachelor,Married,Professional,25307.22,Male,0,40,UnitedStates,0,0,91524,1,1
2430330,60,Consultant,HSgrad,Married,Sales,36145.47,Male,0,45,UnitedStates,0,0,91554,261.22,1
2434068,39,Private,HSgrad,Married,Machinist,32080.22,Male,1367.333333,40,UnitedStates,0,0,92092,18,1
2445821,29,Private,HSgrad,Divorced,Service,80201.6,Female,0,36,UnitedStates,0,0,92102,600.73,1
2452832,29,Private,Yr11,Absent,Service,152961.87,Female,0,40,UnitedStates,0,0,93742,1,1
2464767,28,Consultant,Bachelor,Absent,Professional,88287.76,Male,0,50,UnitedStates,3788,1,93823,75.86,1
2467157,75,NA,Yr10,Widowed,NA,126406.52,Female,0,1,China,0,0,93824,8.54,1
2470323,40,Private,College,Divorced,Service,55147.82,Female,0,40,UnitedStates,0,0,93834,0.01,1
2470481,21,Private,HSgrad,Absent,Repair,104110.16,Male,0,40,UnitedStates,0,0,93853,44.9,1
2474583,31,Private,College,Absent,Executive,609.72,Male,0,40,UnitedStates,0,0,93853,44.9,1
2476679,23,PSLocal,HSgrad,Absent,Farming,27390.28,Male,0,40,Poland,0,0,93853,316.06,1
2478789,54,Private,Master,Married,Professional,29811.43,Male,0,60,UnitedStates,0,0,93853,316.06,1
2491453,23,Private,Associate,Absent,Sales,36254.32,Male,0,40,UnitedStates,0,0,93856,209.65,1
2497345,18,NA,Yr12,Absent,NA,175051.39,Male,0,20,UnitedStates,0,0,93860,78,1
2497561,29,Private,HSgrad,Married,Service,67901.35,Male,0,40,UnitedStates,0,0,93860,78,1
2497708,20,PSLocal,College,Absent,Protective,126038.65,Male,0,25,UnitedStates,0,0,93860,188.52,1
2500488,37,Private,College,Divorced,Repair,53249.24,Male,0,50,UnitedStates,0,0,93860,188.52,1
2507928,28,Private,Bachelor,Absent,Clerical,57135.48,Female,0,45,UnitedStates,0,0,93879,30.31,1
2511963,65,Consultant,College,Married,Executive,29100.18,Male,2174,10,UnitedStates,7525,1,93879,30.31,1
2514591,37,PSLocal,College,Married-spouse-absent,Clerical,147993.31,Female,0,27,UnitedStates,0,0,93879,104.03,1
2514943,21,Private,HSgrad,Absent,Sales,70275.91,Female,0,30,UnitedStates,0,0,93879,104.03,1
2515064,51,Private,HSgrad,Married,Repair,22770.44,Male,0,40,UnitedStates,0,0,93888,1,1
2519287,54,Private,Vocational,Married,Support,66433.01,Male,0,40,UnitedStates,7688,1,93897,1,1
2520820,46,Private,College,Divorced,Clerical,47070.57,Female,0,40,UnitedStates,0,0,93904,37.93,1
2525379,35,Private,HSgrad,Absent,Machinist,279599.42,Female,0,48,UnitedStates,0,0,93920,97,1
2533797,43,PSState,Master,Married,Executive,15762.95,Male,0,40,UnitedStates,7107,1,93965,11.4,1
2549383,32,Consultant,Yr11,Unmarried,Cleaner,93671.92,Female,0,40,Nicaragua,0,0,94141,45.48,1
2551914,64,Private,HSgrad,Widowed,Clerical,73486.06,Female,0,30,UnitedStates,0,0,94362,1,1
2556296,46,PSFederal,College,Divorced,Clerical,111422.53,Female,0,40,UnitedStates,0,0,94362,1,1
2559947,29,Private,HSgrad,Married,Sales,329171.43,Female,0,18,UnitedStates,0,0,94362,1,1
2566804,27,Private,HSgrad,Absent,Cleaner,104372.79,Male,0,35,UnitedStates,0,0,94362,1,1
2567163,50,Private,HSgrad,Divorced,Professional,145031.73,Female,0,40,UnitedStates,0,0,94364,1,1
2571658,50,Private,Bachelor,Married,Professional,26158.2,Male,0,43,UnitedStates,2024,1,94625,33.76,1
2578547,45,Private,Yr9,Married,Cleaner,59534.87,Male,0,40,India,0,0,94952,571.48,1
2584205,39,Private,HSgrad,Absent,Machinist,85565.16,Female,0,10,UnitedStates,0,0,95559,1.63,1
2586533,40,Private,College,Divorced,Service,128629.84,Male,0,45,UnitedStates,0,0,95628,1.63,1
2597744,26,Private,Yr12,Absent,Service,199628.02,Male,0,40,UnitedStates,0,0,96135,18.96,1
2601767,27,Private,College,Married,Repair,27932.75,Male,0,60,UnitedStates,0,0,96291,33.59,1
2610672,53,NA,Yr5t6,Widowed,NA,82391.47,Female,0,30,UnitedStates,0,0,96717,1,1
2611065,41,PSLocal,HSgrad,Divorced,Transport,108760.33,Female,0,38,UnitedStates,0,0,97121,8.64,1
2613647,29,Private,Bachelor,Married,Repair,30838.37,Male,0,45,UnitedStates,0,0,97235,9.82,1
2623338,35,NA,College,Divorced,NA,84371.66,Female,0,36,UnitedStates,0,0,100223,2.28,1
2628569,32,Private,Yr10,Absent,Repair,229452.89,Male,0,40,UnitedStates,0,0,100298,1,1
2628576,60,PSState,Master,Married,Professional,25719.5,Male,0,38,China,4154,1,100501,0.76,1
2633964,38,Private,HSgrad,Married,Transport,11525.85,Male,0,40,Malaysia,0,0,100924,1,1
2638182,25,PSLocal,Bachelor,Absent,Professional,104146.06,Male,0,40,UnitedStates,0,0,101051,0.92,1
2652430,41,Consultant,College,Divorced,Repair,126239.52,Male,0,40,UnitedStates,0,0,101313,2.28,1
2652767,26,Private,Bachelor,Married,Professional,13790.85,Male,0,58,UnitedStates,10210,1,101597,147.87,1
2665367,23,Private,Vocational,Absent,Professional,33182.37,Female,0,36,UnitedStates,0,0,102114,0,1
2679815,24,Private,HSgrad,Absent,Repair,73809.11,Male,0,40,UnitedStates,0,0,102318,22.04,1
2684076,33,PSLocal,Bachelor,Absent,Professional,49859.42,Female,0,46,UnitedStates,0,0,102480,0,1
2686697,27,Private,HSgrad,Married,Clerical,25889.7,Male,0,39,UnitedStates,0,0,102489,104,1
2689411,36,Private,Master,Absent,Professional,96900.94,Female,0,40,UnitedStates,0,0,102542,2.28,1
2689854,50,SelfEmp,Master,Married,Sales,22536.37,Male,0,40,UnitedStates,5699,1,102572,0.01,1
2693858,29,Private,HSgrad,Married,Machinist,53693.92,Male,0,45,UnitedStates,0,0,102619,1,1
2694328,45,PSState,HSgrad,Divorced,Protective,161281.24,Female,0,40,UnitedStates,0,0,102622,346.94,1
2696752,47,PSFederal,HSgrad,Absent,Executive,38932.19,Female,0,40,UnitedStates,0,0,102625,7.59,1
2698881,41,PSLocal,Master,Divorced,Professional,189299.57,Female,0,60,UnitedStates,0,0,102669,0,1
2700450,31,Private,Bachelor,Divorced,Executive,100095.95,Female,0,50,UnitedStates,1440,1,102671,0,1
2701455,39,Private,Yr9,Married,Service,136378.92,Female,0,34,UnitedStates,0,0,102676,119.74,1
2714780,66,Consultant,Yr9,Married,Farming,25973.47,Male,0,25,UnitedStates,5531,1,103808,2.27,1
2718332,39,Private,College,Married,Clerical,15275.18,Male,0,25,Mexico,0,0,109297,0,1
2727224,44,Private,Master,Married,Executive,53626.14,Male,0,40,UnitedStates,4145,1,109298,186.13,1
2735082,22,Private,College,Absent,Sales,249741.88,Female,0,15,UnitedStates,0,0,110087,1,1
2744996,43,PSFederal,Bachelor,Married,Professional,21737.96,Male,0,40,UnitedStates,0,0,110547,0.76,1
2755909,21,NA,College,Absent,NA,119656.67,Male,0,48,UnitedStates,0,0,110552,80.22,1
2758873,34,Private,HSgrad,Absent,Repair,59338.83,Male,0,40,UnitedStates,0,0,110617,635.1,1
2764229,22,Private,HSgrad,Married,Transport,35751.45,Male,0,40,UnitedStates,0,0,115691,17.06,1
2765799,22,Private,Bachelor,Absent,Professional,41992.73,Female,0,9,UnitedStates,0,0,116067,65,1
2765855,41,Private,HSgrad,Married,Transport,46673.22,Male,0,50,UnitedStates,0,0,118532,105.89,1
2766274,32,Private,College,Divorced,Machinist,176806.47,Female,0,40,UnitedStates,0,0,118603,105.89,1
2768759,24,Private,HSgrad,Absent,Cleaner,101594.16,Male,0,40,UnitedStates,0,0,121238,144.62,1
2773758,45,Private,HSgrad,Married,Farming,39403.87,Male,0,40,UnitedStates,0,0,122608,2125.87,1
2777759,56,Private,HSgrad,Married,Machinist,35545.48,Male,0,40,UnitedStates,0,0,123078,11,1
2787203,53,Consultant,HSgrad,Married,Farming,32036.42,Male,0,85,UnitedStates,0,0,123525,45.51,1
2792504,27,Consultant,HSgrad,Absent,Repair,72408.32,Male,0,30,UnitedStates,0,0,125200,40,1
2794283,32,Private,Vocational,Absent,Service,85652.5,Male,0,45,UnitedStates,0,0,125612,3.22,1
2798007,31,Consultant,Bachelor,Divorced,Repair,122380.38,Male,0,60,UnitedStates,0,0,125658,0,1
2805784,39,Private,HSgrad,Married,Repair,35689.37,Male,0,40,UnitedStates,7298,1,126219,25,1
2842832,54,Private,Yr10,Married,Transport,60708.32,Male,0,40,UnitedStates,0,0,128471,67.9,1
2848462,32,Private,HSgrad,Divorced,Clerical,115759.45,Female,0,40,UnitedStates,0,0,128519,93.35,1
2858446,51,Consultant,Yr10,Widowed,Transport,38448.49,Female,0,40,UnitedStates,0,0,128595,1,1
2861412,50,Private,HSgrad,Married-spouse-absent,Cleaner,245512.73,Female,0,40,UnitedStates,0,0,128803,175.9,1
2876748,29,Private,HSgrad,Married,Transport,16596.93,Male,0,40,UnitedStates,0,0,129095,720.8,1
2882883,41,Private,Bachelor,Absent,Professional,76867.5,Male,0,40,UnitedStates,3156,1,129186,7.18,1
2884161,31,Private,HSgrad,Absent,Farming,266708.54,Male,0,45,UnitedStates,0,0,129222,4.87,1
2889800,34,Private,HSgrad,Absent,Repair,65181.4,Male,0,55,UnitedStates,0,0,129308,80.9,1
2894143,30,Private,HSgrad,Married,Transport,50564.31,Male,0,40,UnitedStates,0,0,129371,0,1
2899030,26,Private,Yr11,Absent,Machinist,198605.08,Female,0,15,UnitedStates,0,0,129668,2,1
2917228,64,Private,HSgrad,Married,Executive,29018.13,Male,0,16,UnitedStates,0,0,129741,1,1
2926326,46,Private,Bachelor,Absent,Professional,104411.29,Male,0,60,UnitedStates,0,0,129764,362.55,1
2928328,27,Private,Bachelor,Married,Executive,29372.19,Male,0,40,UnitedStates,0,0,129808,276.17,1
2933720,37,Private,Bachelor,Married,Machinist,16834.5,Male,0,40,UnitedStates,5124,1,131024,723.21,1
2935621,34,Private,College,Unmarried,Machinist,69650.32,Male,0,40,UnitedStates,0,0,132086,480.72,1
2935747,50,PSLocal,Master,Divorced,Professional,54815.01,Female,0,30,NA,0,0,132688,1,1
2946407,45,Private,Yr12,Married,Clerical,273024.98,Female,0,40,UnitedStates,3103,1,133184,1335,1
2946966,39,NA,HSgrad,Married,NA,24090.81,Male,0,40,UnitedStates,0,0,133731,0,1
2948009,46,Private,HSgrad,Divorced,Home,87517.4,Female,0,25,UnitedStates,0,0,133958,130.21,1
2953581,45,Consultant,HSgrad,Married,Executive,45021.81,Male,0,40,China,0,0,134766,1,1
2961216,33,PSLocal,Vocational,Absent,Protective,83998.37,Male,0,56,UnitedStates,0,0,134769,925.31,1
2962167,27,Private,College,Absent,Sales,119648.25,Male,0,40,UnitedStates,0,0,134928,0,1
2967442,26,Private,Bachelor,Absent,Clerical,302473.86,Female,0,40,Mexico,0,0,135095,345,1
2970530,22,Private,HSgrad,Absent,Service,151717.77,Female,0,19,UnitedStates,0,0,135102,108.51,1
2982830,45,PSLocal,HSgrad,Unmarried,Service,191903.12,Female,0,40,UnitedStates,0,0,135314,84.28,1
2983570,29,Private,Vocational,Married,Repair,37179.24,Male,0,50,UnitedStates,0,0,137211,39.45,1
2986567,23,Private,HSgrad,Absent,Executive,190071.74,Male,0,40,UnitedStates,0,0,138894,0.01,1
2994003,17,Private,Yr12,Absent,Cleaner,109648.83,Male,0,17,UnitedStates,0,0,138942,727.91,1
2994154,47,Private,College,Married,Machinist,43274.45,Male,0,40,Philippines,3103,1,139107,22.47,1
2998044,28,Private,Yr11,Married,Repair,107861.57,Male,0,60,UnitedStates,7716,1,139117,8.3,1
3000511,61,Private,HSgrad,Married,Executive,163175.67,Female,0,38,UnitedStates,15024,1,139767,120.54,1
3003868,31,Private,HSgrad,Divorced,Transport,105269.72,Male,0,45,UnitedStates,0,0,139816,0.69,1
3015932,20,NA,College,Absent,NA,156892.82,Male,0,36,UnitedStates,0,0,139951,723.21,1
3025458,74,NA,HSgrad,Widowed,NA,43529.53,Female,0,10,UnitedStates,0,0,140293,0.77,1
3038204,54,PSState,Master,Married-spouse-absent,Professional,51958.85,Female,0,40,China,0,0,140308,592.9,1
3042526,42,Private,College,Married,Service,58980.99,Male,0,40,UnitedStates,1590,1,141320,195.66,1
3042979,28,Private,Doctorate,Absent,Clerical,73107.98,Male,0,18,UnitedStates,0,0,141565,4.49,1
3048381,21,Private,College,Absent,Machinist,243764.23,Male,0,40,UnitedStates,0,0,141925,0.76,1
3055651,33,Private,Bachelor,Married,Cleaner,48116.66,Male,0,40,UnitedStates,0,0,142280,324.59,1
3062848,31,Private,Yr10,Divorced,Service,100775.05,Male,0,40,UnitedStates,0,0,142394,320.01,1
3063306,22,Private,Associate,Absent,Cleaner,91874.24,Male,2824,40,NA,2436,1,142409,2,1
3065252,52,Private,Vocational,Unmarried,Service,240485.92,Female,0,35,UnitedStates,0,0,142840,144.8,1
3069841,37,Private,Master,Married,Professional,24992.3,Male,0,45,UnitedStates,5011,1,142961,0,1
3073599,65,Private,Bachelor,Absent,Executive,26076.22,Male,0,40,UnitedStates,0,0,143354,1,1
3075529,28,Private,Bachelor,Absent,Professional,9541.93,Female,0,40,UnitedStates,0,0,143434,1,1
3076714,30,Private,HSgrad,Widowed,Clerical,140930.86,Female,0,40,UnitedStates,0,0,143438,8.9,1
3082739,47,Private,Yr11,Divorced,Service,107450.83,Female,0,40,UnitedStates,0,0,143456,1,1
3100638,34,Private,College,Divorced,Sales,87586.93,Female,0,40,UnitedStates,0,0,144808,667.55,1
3101612,57,PSLocal,Master,Married,Protective,21467.02,Male,0,14,UnitedStates,8535,1,144839,0,1
3104234,57,Private,Yr5t6,Married,Transport,54815.51,Male,0,40,UnitedStates,0,0,146022,1.18,1
3105282,53,Private,HSgrad,Divorced,Sales,63446.23,Female,0,35,UnitedStates,0,0,146026,2.22,1
3110509,46,PSState,Vocational,Divorced,Clerical,288055.96,Female,0,38,UnitedStates,0,0,146179,0.77,1
3118935,51,Private,HSgrad,Divorced,Professional,47116.54,Female,0,43,UnitedStates,0,0,146344,94.82,1
3122222,40,PSLocal,HSgrad,Absent,Service,148301.11,Male,0,40,UnitedStates,0,0,146998,8,1
3122646,55,Private,College,Married,Repair,24720.46,Male,0,40,UnitedStates,0,0,147501,996.27,1
3124391,50,SelfEmp,HSgrad,Married,Farming,4930.3,Male,0,50,UnitedStates,0,0,148028,0,1
3129223,42,Private,College,Married,Service,195744.31,Female,0,23,UnitedStates,0,0,148053,1.59,1
3130873,42,PSLocal,HSgrad,Married,Farming,43027.27,Male,0,40,Singapore,0,0,148053,1.59,1
3132820,31,Private,Doctorate,Married,Professional,39068.04,Male,0,40,China,0,0,148074,0,1
3137083,25,Private,Yr12,Married,Machinist,174325.46,Male,0,40,Mexico,0,0,148468,0.76,1
3138731,34,Private,College,Married,Repair,30033.75,Male,0,40,UnitedStates,0,0,148476,0.76,1
3168041,25,SelfEmp,College,Absent,Sales,67669.6,Female,0,35,UnitedStates,0,0,148479,122.68,1
3168121,65,Consultant,HSgrad,Married,Executive,50845.62,Male,0,24,UnitedStates,0,0,149096,0,1
3170731,47,Private,Yr9,Absent,Service,208195.84,Female,0,50,UnitedStates,0,0,149236,1,1
3172159,29,Consultant,HSgrad,Married,Transport,32418.68,Male,0,45,UnitedStates,0,0,149582,1.1,1
3173088,41,PSState,Master,Married,Professional,2584.53,Male,0,40,UnitedStates,0,0,149640,2,1
3177459,49,SelfEmp,HSgrad,Divorced,Executive,32375.78,Female,0,40,UnitedStates,0,0,149676,17.39,1
3182225,22,Private,HSgrad,Absent,Sales,79019.51,Male,0,60,UnitedStates,0,0,150138,50,1
3182899,42,Private,Bachelor,Married,Executive,46796.14,Male,0,40,UnitedStates,0,1,150139,237.26,1
3187251,36,Private,Master,Married,Professional,14220.59,Male,0,55,UnitedStates,7298,1,150494,1,1
3187630,36,Private,Associate,Married,Professional,68166.53,Male,0,40,UnitedStates,6674,1,150949,9.29,1
3193027,62,Consultant,Bachelor,Divorced,Professional,63454.72,Female,0,40,UnitedStates,13601,1,151029,10.7,1
3199551,44,NA,Yr12,Unmarried,NA,81371.85,Female,0,36,Malaysia,0,0,151916,0.01,1
3208046,24,Private,Bachelor,Absent,Farming,47378.48,Male,0,40,UnitedStates,0,0,151972,57.73,1
3209777,46,PSLocal,Yr11,Married,Transport,18752.31,Male,0,30,UnitedStates,0,0,152036,1,1
3218180,46,Private,Bachelor,Married,Clerical,23064.1,Male,2415,35,Philippines,0,1,152058,1,1
3229647,52,Private,Yr10,Married,Transport,43220.42,Male,0,45,UnitedStates,0,0,152098,1,1
3238626,27,Private,HSgrad,Married,Repair,12631.84,Male,0,40,UnitedStates,0,0,152165,1,1
3245360,40,Private,Vocational,Divorced,Professional,242928.15,Male,0,40,UnitedStates,0,0,152307,1,1
3247777,43,Consultant,HSgrad,Married,Repair,19833.16,Male,0,60,UnitedStates,0,0,152710,2.47,1
3254289,41,SelfEmp,Bachelor,Divorced,Executive,79424.23,Male,0,50,UnitedStates,0,0,152802,357.95,1
3258067,43,Private,Bachelor,Divorced,Executive,138108.83,Female,0,45,UnitedStates,3705,1,153653,247.86,1
3260059,63,SelfEmp,Associate,Married,Sales,19430.35,Male,0,40,UnitedStates,5112,1,153761,51.37,1
3260881,38,Private,HSgrad,Divorced,Repair,40362.23,Male,0,50,UnitedStates,0,0,153875,0,1
3261701,57,Private,Yr10,Married,Machinist,12951.57,Male,0,40,UnitedStates,0,0,154181,0.76,1
3262872,19,Private,HSgrad,Absent,Machinist,335039.49,Male,0,30,UnitedStates,0,0,154278,1504.93,1
3264686,25,Private,College,Married,Clerical,30693.55,Male,0,45,UnitedStates,0,0,154309,1096.99,1
3268229,31,Private,HSgrad,Married,Repair,21015.93,Male,0,55,UnitedStates,0,0,154493,35,1
3274547,40,Private,Vocational,Absent,Clerical,82953.38,Female,0,40,UnitedStates,0,0,154599,6.74,1
3281036,31,Private,HSgrad,Absent,Service,174501.6,Male,0,35,UnitedStates,0,0,154657,0.77,1
3281334,46,Private,HSgrad,Married,Repair,34962.4,Male,0,40,UnitedStates,0,0,155054,0.77,1
3284840,27,Private,Bachelor,Married,Professional,34754.32,Male,0,42,UnitedStates,0,1,155359,0.77,1
3286063,31,Private,Master,Married,Professional,39564.87,Male,0,40,UnitedStates,5178,1,155535,3.9,1
3286778,17,Private,Yr11,Absent,Service,134913.32,Female,0,15,UnitedStates,0,0,155542,3.14,1
3286874,58,PSLocal,HSgrad,Married,Executive,33730.79,Male,0,40,UnitedStates,7298,1,155548,7.06,1
3290630,34,Private,Master,Married,Executive,52706.14,Male,0,40,UnitedStates,4267,1,155554,94.82,1
3293552,40,Private,College,Unmarried,Cleaner,48091.99,Male,0,40,UnitedStates,0,0,155662,0.77,1
3295173,34,Private,HSgrad,Absent,Machinist,141339.71,Male,0,40,UnitedStates,0,0,155965,0.77,1
3303742,47,Private,HSgrad,Absent,Clerical,16724.7,Male,0,33,UnitedStates,0,0,156685,187.11,1
3303894,26,Private,Associate,Absent,Sales,195172.56,Male,0,30,UnitedStates,0,0,156710,7.59,1
3306149,48,Private,HSgrad,Married,Repair,24127.47,Male,0,40,UnitedStates,0,0,157207,4.97,1
3318958,39,Private,College,Absent,Support,217537.77,Female,0,40,UnitedStates,0,0,157284,0.77,1
3320224,56,SelfEmp,Yr9,Married,Transport,50564.64,Male,0,99,UnitedStates,0,0,158638,296,1
3328158,33,Consultant,Bachelor,Absent,Sales,69232.77,Female,0,40,UnitedStates,0,0,159844,45.51,1
3329759,35,Consultant,HSgrad,Married,Executive,55981.64,Male,0,60,UnitedStates,0,0,160034,4.9,1
3331706,33,PSLocal,Bachelor,Married,Protective,36228.26,Male,0,70,UnitedStates,0,1,160243,156,1
3334605,35,Private,Bachelor,Married,Executive,56791.05,Male,0,47,UnitedStates,4386,1,160537,4.69,1
3337130,33,Private,College,Absent,Service,71402.76,Female,0,28,UnitedStates,0,0,160665,0.77,1
3337202,56,Private,Bachelor,Married,Sales,42603.57,Male,0,40,UnitedStates,10477,1,160791,1,1
3343487,45,Consultant,Bachelor,Divorced,Executive,107961.84,Male,0,50,UnitedStates,0,0,160870,0.77,1
